날짜,요일,시군명,시간대,인구수
20211202,목,가평군,11,61897.0687906
20211202,목,가평군,12,62006.3798658
20211202,목,가평군,13,62402.1954283
20211202,목,가평군,14,63168.1737324
20211202,목,가평군,15,63390.1386693
20211202,목,가평군,16,63521.133228499995
20211202,목,가평군,17,63199.6266108
20211202,목,가평군,18,63296.0899917
20211202,목,가평군,19,63049.4434954
20211202,목,가평군,20,63103.7560299
20211202,목,가평군,21,61886.6666822
20211202,목,가평군,22,61815.797440300004
20211202,목,가평군,23,63209.2107693
20211202,목,고양시,0,1064545.114327
20211202,목,고양시,1,1062574.31688
20211202,목,고양시,2,1045974.396333
20211202,목,고양시,3,1067157.733685
20211202,목,고양시,4,1015006.0760690001
20211202,목,고양시,5,1007279.869627
20211202,목,고양시,6,988803.845541
20211202,목,고양시,7,943146.489847
20211202,목,고양시,8,888715.112317
20211202,목,고양시,9,851634.253714
20211202,목,고양시,10,829209.669505
20211202,목,고양시,11,815288.863621
20211202,목,고양시,12,808354.193386
20211202,목,고양시,13,806469.780268
20211202,목,고양시,14,806857.768041
20211202,목,고양시,15,813176.5499260001
20211202,목,고양시,16,828638.578185
20211202,목,고양시,17,852829.391389
20211202,목,고양시,18,889753.445503
20211202,목,고양시,19,924448.717403
20211202,목,고양시,20,950401.336133
20211202,목,고양시,21,974013.609207
20211202,목,고양시,22,996009.608635
20211202,목,고양시,23,1023704.237593
20211202,목,과천시,0,72087.6893342
20211202,목,과천시,1,72295.5191709
20211202,목,과천시,2,71911.0374267
20211202,목,과천시,3,70665.6576945
20211202,목,과천시,4,72022.2516472
20211202,목,과천시,5,72968.6589574
20211202,목,과천시,6,75296.837137
20211202,목,과천시,7,76387.4348021
20211202,목,과천시,8,75726.8104188
20211202,목,과천시,9,74447.0698979
20211202,목,과천시,10,73577.4174935
20211202,목,과천시,11,72761.8096964
20211202,목,과천시,12,72551.5849014
20211202,목,과천시,13,72294.8569465
20211202,목,과천시,14,71898.3312547
20211202,목,과천시,15,71182.4667207
20211202,목,과천시,16,70835.2724887
20211202,목,과천시,17,70272.4083666
20211202,목,과천시,18,70229.2149317
20211202,목,과천시,19,70271.3351687
20211202,목,과천시,20,71421.2428003
20211202,목,과천시,21,72321.5024565
20211202,목,과천시,22,73335.9371275
20211202,목,과천시,23,74710.3754093
20211202,목,광명시,0,269957.920153
20211202,목,광명시,1,265295.438249
20211202,목,광명시,2,264853.596122
20211202,목,광명시,3,285306.763567
20211202,목,광명시,4,263432.213084
20211202,목,광명시,5,261507.974918
20211202,목,광명시,6,256438.916096
20211202,목,광명시,7,243007.652824
20211202,목,광명시,8,224990.76804
20211202,목,광명시,9,211805.940263
20211202,목,광명시,10,204935.112583
20211202,목,광명시,11,201160.74775
20211202,목,광명시,12,200560.370389
20211202,목,광명시,13,200501.871913
20211202,목,광명시,14,201367.100042
20211202,목,광명시,15,206027.850309
20211202,목,광명시,16,210801.004767
20211202,목,광명시,17,217682.479421
20211202,목,광명시,18,228408.67859
20211202,목,광명시,19,241211.35967600002
20211202,목,광명시,20,248458.428819
20211202,목,광명시,21,254841.46065
20211202,목,광명시,22,260563.998241
20211202,목,광명시,23,267440.9425
20211202,목,광주시,0,376726.304272
20211202,목,광주시,1,378782.843671
20211202,목,광주시,2,379850.242117
20211202,목,광주시,3,386525.56779
20211202,목,광주시,4,380347.03522
20211202,목,광주시,5,378721.560013
20211202,목,광주시,6,375300.358106
20211202,목,광주시,7,367979.674627
20211202,목,광주시,8,354423.68768000003
20211202,목,광주시,9,343318.728293
20211202,목,광주시,10,336423.194193
20211202,목,광주시,11,333350.21921
20211202,목,광주시,12,331528.891535
20211202,목,광주시,13,329995.451724
20211202,목,광주시,14,329654.731694
20211202,목,광주시,15,330813.304412
20211202,목,광주시,16,334017.013086
20211202,목,광주시,17,338207.205737
20211202,목,광주시,18,345632.713485
20211202,목,광주시,19,353181.83345
20211202,목,광주시,20,359207.392646
20211202,목,광주시,21,365181.911879
20211202,목,광주시,22,370105.911802
20211202,목,광주시,23,373845.799507
20211202,목,구리시,0,191792.336665
20211202,목,구리시,1,190799.2752
20211202,목,구리시,2,187338.842486
20211202,목,구리시,3,193262.969424
20211202,목,구리시,4,181760.164291
20211202,목,구리시,5,179704.289158
20211202,목,구리시,6,175542.588788
20211202,목,구리시,7,166774.766332
20211202,목,구리시,8,156829.663529
20211202,목,구리시,9,149147.522025
20211202,목,구리시,10,144454.381187
20211202,목,구리시,11,140887.314547
20211202,목,구리시,12,139135.234815
20211202,목,구리시,13,139005.113657
20211202,목,구리시,14,138857.956186
20211202,목,구리시,15,140434.55921
20211202,목,구리시,16,144226.362796
20211202,목,구리시,17,150186.95348
20211202,목,구리시,18,157524.472391
20211202,목,구리시,19,166020.634589
20211202,목,구리시,20,171118.06253
20211202,목,구리시,21,175337.41744299998
20211202,목,구리시,22,179407.956473
20211202,목,구리시,23,184617.153579
20211202,목,군포시,0,259320.862159
20211202,목,군포시,1,261263.366561
20211202,목,군포시,2,261497.728812
20211202,목,군포시,3,261746.858526
20211202,목,군포시,4,261990.788627
20211202,목,군포시,5,261689.170752
20211202,목,군포시,6,259184.601139
20211202,목,군포시,7,253771.596316
20211202,목,군포시,8,246645.682953
20211202,목,군포시,9,238656.94395
20211202,목,군포시,10,234646.339957
20211202,목,군포시,11,231804.62862
20211202,목,군포시,12,230383.035942
20211202,목,군포시,13,230181.661569
20211202,목,군포시,14,229708.481293
20211202,목,군포시,15,230922.215168
20211202,목,군포시,16,233664.176548
20211202,목,군포시,17,238291.221173
20211202,목,군포시,18,243958.478531
20211202,목,군포시,19,249932.40417300002
20211202,목,군포시,20,253184.281311
20211202,목,군포시,21,256592.828688
20211202,목,군포시,22,258854.067661
20211202,목,군포시,23,259293.118395
20211202,목,김포시,0,491184.194434
20211202,목,김포시,1,495205.947606
20211202,목,김포시,2,496768.142872
20211202,목,김포시,3,487093.683598
20211202,목,김포시,4,499265.482015
20211202,목,김포시,5,501010.449577
20211202,목,김포시,6,505081.71924
20211202,목,김포시,7,513194.19737
20211202,목,김포시,8,519087.342759
20211202,목,김포시,9,523987.17244399997
20211202,목,김포시,10,527061.605799
20211202,목,김포시,11,529903.928539
20211202,목,김포시,12,530513.671184
20211202,목,김포시,13,530323.746389
20211202,목,김포시,14,529137.125053
20211202,목,김포시,15,526457.265948
20211202,목,김포시,16,522751.741155
20211202,목,김포시,17,515868.564738
20211202,목,김포시,18,510086.114673
20211202,목,김포시,19,505162.275746
20211202,목,김포시,20,502861.270955
20211202,목,김포시,21,499876.507878
20211202,목,김포시,22,498453.82311
20211202,목,김포시,23,495124.645178
20211202,목,남양주시,0,714787.277243
20211202,목,남양주시,1,714863.05326
20211202,목,남양주시,2,706032.302543
20211202,목,남양주시,3,716900.275248
20211202,목,남양주시,4,689424.482114
20211202,목,남양주시,5,683076.95739
20211202,목,남양주시,6,668919.532055
20211202,목,남양주시,7,639610.874964
20211202,목,남양주시,8,609021.460103
20211202,목,남양주시,9,584315.169916
20211202,목,남양주시,10,567029.42283
20211202,목,남양주시,11,555271.39749
20211202,목,남양주시,12,549901.72277
20211202,목,남양주시,13,547705.52774
20211202,목,남양주시,14,548767.11436
20211202,목,남양주시,15,555317.562532
20211202,목,남양주시,16,565134.814243
20211202,목,남양주시,17,579648.578512
20211202,목,남양주시,18,599350.679356
20211202,목,남양주시,19,622643.925727
20211202,목,남양주시,20,642305.046556
20211202,목,남양주시,21,657414.442515
20211202,목,남양주시,22,673415.106351
20211202,목,남양주시,23,691123.272722
20211202,목,동두천시,0,93013.991753
20211202,목,동두천시,1,92949.530296
20211202,목,동두천시,2,92206.706595
20211202,목,동두천시,3,93527.65719
20211202,목,동두천시,4,90597.623825
20211202,목,동두천시,5,89784.823786
20211202,목,동두천시,6,87785.99184
20211202,목,동두천시,7,84398.99088699999
20211202,목,동두천시,8,80167.017212
20211202,목,동두천시,9,77473.300356
20211202,목,동두천시,10,76795.486738
20211202,목,동두천시,11,75983.542965
20211202,목,동두천시,12,75673.777164
20211202,목,동두천시,13,75757.817115
20211202,목,동두천시,14,75403.97501
20211202,목,동두천시,15,75648.608863
20211202,목,동두천시,16,76802.420223
20211202,목,동두천시,17,79408.567608
20211202,목,동두천시,18,83808.496909
20211202,목,동두천시,19,86222.21644779999
20211202,목,동두천시,20,87607.773982
20211202,목,동두천시,21,89089.703694
20211202,목,동두천시,22,90146.410988
20211202,목,동두천시,23,91548.530769
20211202,목,부천시,0,799078.225845
20211202,목,부천시,1,807612.5535
20211202,목,부천시,2,809885.29681
20211202,목,부천시,3,785243.076728
20211202,목,부천시,4,811676.853648
20211202,목,부천시,5,813166.937957
20211202,목,부천시,6,813213.660687
20211202,목,부천시,7,816342.296506
20211202,목,부천시,8,823239.377458
20211202,목,부천시,9,831671.586013
20211202,목,부천시,10,836006.55889
20211202,목,부천시,11,839075.964988
20211202,목,부천시,12,839996.321601
20211202,목,부천시,13,840114.317367
20211202,목,부천시,14,840151.526448
20211202,목,부천시,15,838757.83023
20211202,목,부천시,16,836468.668369
20211202,목,부천시,17,832490.8959219999
20211202,목,부천시,18,825307.546076
20211202,목,부천시,19,822607.487198
20211202,목,부천시,20,820230.430497
20211202,목,부천시,21,816908.143175
20211202,목,부천시,22,812362.861145
20211202,목,부천시,23,803830.923471
20211202,목,성남시,0,943002.047404
20211202,목,성남시,1,941596.257368
20211202,목,성남시,2,941915.07966
20211202,목,성남시,3,930200.991367
20211202,목,성남시,4,942240.7570709999
20211202,목,성남시,5,942787.868474
20211202,목,성남시,6,942699.8659570001
20211202,목,성남시,7,936404.1742979999
20211202,목,성남시,8,932128.916758
20211202,목,성남시,9,932105.52566
20211202,목,성남시,10,931480.009015
20211202,목,성남시,11,929196.227907
20211202,목,성남시,12,927612.339238
20211202,목,성남시,13,926697.414968
20211202,목,성남시,14,927934.239946
20211202,목,성남시,15,929234.609202
20211202,목,성남시,16,931170.652635
20211202,목,성남시,17,932608.565989
20211202,목,성남시,18,935849.59268
20211202,목,성남시,19,940977.033905
20211202,목,성남시,20,942689.82195
20211202,목,성남시,21,946224.321619
20211202,목,성남시,22,945052.995085
20211202,목,성남시,23,944537.466547
20211202,목,수원시,0,1185486.5156
20211202,목,수원시,1,1191275.61533
20211202,목,수원시,2,1193629.14167
20211202,목,수원시,3,1175736.55984
20211202,목,수원시,4,1195156.80707
20211202,목,수원시,5,1191359.26519
20211202,목,수원시,6,1178466.47456
20211202,목,수원시,7,1153465.78977
20211202,목,수원시,8,1136201.26432
20211202,목,수원시,9,1126773.76215
20211202,목,수원시,10,1120935.45648
20211202,목,수원시,11,1117841.46312
20211202,목,수원시,12,1115593.4009
20211202,목,수원시,13,1115031.43853
20211202,목,수원시,14,1116672.7256
20211202,목,수원시,15,1119144.90272
20211202,목,수원시,16,1124797.65977
20211202,목,수원시,17,1132772.34298
20211202,목,수원시,18,1145487.47048
20211202,목,수원시,19,1161850.40263
20211202,목,수원시,20,1172453.79102
20211202,목,수원시,21,1179504.10325
20211202,목,수원시,22,1183794.17121
20211202,목,수원시,23,1182770.7439299999
20211202,목,시흥시,0,524513.356677
20211202,목,시흥시,1,528658.151926
20211202,목,시흥시,2,529419.815557
20211202,목,시흥시,3,521492.925565
20211202,목,시흥시,4,531317.066451
20211202,목,시흥시,5,536180.301025
20211202,목,시흥시,6,545541.193322
20211202,목,시흥시,7,556474.881137
20211202,목,시흥시,8,563977.558498
20211202,목,시흥시,9,571712.431669
20211202,목,시흥시,10,575064.199986
20211202,목,시흥시,11,577717.325419
20211202,목,시흥시,12,579607.73207
20211202,목,시흥시,13,580204.671559
20211202,목,시흥시,14,578554.851643
20211202,목,시흥시,15,575971.436253
20211202,목,시흥시,16,570774.728638
20211202,목,시흥시,17,563180.238263
20211202,목,시흥시,18,553146.1207880001
20211202,목,시흥시,19,545500.376865
20211202,목,시흥시,20,537328.349882
20211202,목,시흥시,21,532127.080778
20211202,목,시흥시,22,528638.730217
20211202,목,시흥시,23,524992.552684
20211202,목,안산시,0,674672.770619
20211202,목,안산시,1,675294.320637
20211202,목,안산시,2,676201.838968
20211202,목,안산시,3,666874.706782
20211202,목,안산시,4,676663.564092
20211202,목,안산시,5,673233.195251
20211202,목,안산시,6,665837.683447
20211202,목,안산시,7,655116.841524
20211202,목,안산시,8,644794.085819
20211202,목,안산시,9,636418.691863
20211202,목,안산시,10,632796.911879
20211202,목,안산시,11,630152.082672
20211202,목,안산시,12,628246.367855
20211202,목,안산시,13,627489.054148
20211202,목,안산시,14,628527.871377
20211202,목,안산시,15,629859.416278
20211202,목,안산시,16,633197.473507
20211202,목,안산시,17,638606.56304
20211202,목,안산시,18,645967.708083
20211202,목,안산시,19,654740.739716
20211202,목,안산시,20,662129.661265
20211202,목,안산시,21,668690.832326
20211202,목,안산시,22,673201.906484
20211202,목,안산시,23,676173.115602
20211202,목,안성시,0,205126.299444
20211202,목,안성시,1,205039.947066
20211202,목,안성시,2,205705.065352
20211202,목,안성시,3,205944.531475
20211202,목,안성시,4,206020.912376
20211202,목,안성시,5,205666.382565
20211202,목,안성시,6,205852.401271
20211202,목,안성시,7,207705.102634
20211202,목,안성시,8,209851.119018
20211202,목,안성시,9,211560.682634
20211202,목,안성시,10,212562.66527
20211202,목,안성시,11,213893.796292
20211202,목,안성시,12,214580.31072
20211202,목,안성시,13,213789.97465
20211202,목,안성시,14,213344.999064
20211202,목,안성시,15,212668.541536
20211202,목,안성시,16,212775.672069
20211202,목,안성시,17,211286.260121
20211202,목,안성시,18,208262.913736
