기준년월,요일구분,출발 시간대,출발지_시군구코드,출발지_시도명,출발지_시군구명,출발지_중심_X좌표,출발지_중심_Y좌표,이동수단 구분,성별,연령별(10세),인구 수
202401,일,14,41390,경기도,시흥시,935643,1931618,0,M,4,9866.82
202401,토,8,41196,경기도,부천시 오정구,937564,1947819,1,M,5,616.71
202401,목,22,41111,경기도,수원시 장안구,955994,1924011,0,W,1,14
202401,화,6,41192,경기도,부천시 원미구,936267,1944735,5,W,2,7.91
202401,화,14,41465,경기도,용인시 수지구,962048,1926137,1,W,2,1268.57
202401,토,21,41196,경기도,부천시 오정구,937564,1947819,2,W,8,12.81
202401,토,10,41271,경기도,안산시 상록구,944176,1924186,0,W,4,3507.43
202401,토,4,41210,경기도,광명시,943809,1938625,0,W,4,236.49
202401,수,4,41113,경기도,수원시 권선구,953861,1918083,0,W,2,92.16
202401,목,10,41463,경기도,용인시 기흥구,966424,1918787,7,W,4,460.28
202401,월,21,41650,경기도,포천시,978069,1996673,0,W,4,807.25
202401,수,17,41194,경기도,부천시 소사구,937850,1941972,1,W,8,486.34
202401,금,7,41463,경기도,용인시 기흥구,966424,1918787,3,W,5,3870.29
202401,월,11,41192,경기도,부천시 원미구,936267,1944735,4,W,6,2.31
202401,토,5,41271,경기도,안산시 상록구,944176,1924186,1,W,6,321.06
202401,토,20,41194,경기도,부천시 소사구,937850,1941972,1,W,1,21
202401,금,8,41210,경기도,광명시,943809,1938625,7,M,1,10.5
202401,금,0,41192,경기도,부천시 원미구,936267,1944735,3,W,1,31.5
202401,일,7,41450,경기도,하남시,974018,1947095,3,M,9,140.51
202401,금,6,41463,경기도,용인시 기흥구,966424,1918787,3,M,3,1528.39
202401,일,5,41273,경기도,안산시 단원구,925133,1918594,0,W,10,14
202401,일,9,41210,경기도,광명시,943809,1938625,7,W,8,218.86
202401,화,6,41115,경기도,수원시 팔달구,957104,1919945,3,M,8,529.6
202401,목,10,41117,경기도,수원시 영통구,960690,1919671,3,W,2,2162.6
202401,목,18,41117,경기도,수원시 영통구,960690,1919671,5,M,3,44.26
202401,금,0,41194,경기도,부천시 소사구,937850,1941972,7,W,4,6.43
202401,토,17,41113,경기도,수원시 권선구,953861,1918083,3,W,1,252
202401,목,9,41590,경기도,화성시,942172,1908000,3,W,3,4009.57
202401,목,8,41171,경기도,안양시 만안구,947900,1934052,3,M,4,1429.16
202401,화,6,41461,경기도,용인시 처인구,978070,1911643,0,M,8,1417.19
202401,금,5,41117,경기도,수원시 영통구,960690,1919671,3,M,1,49
202401,금,6,41273,경기도,안산시 단원구,925133,1918594,1,M,9,10.2
202401,수,11,41192,경기도,부천시 원미구,936267,1944735,7,M,4,689.77
202401,토,23,41196,경기도,부천시 오정구,937564,1947819,3,W,8,54.92
202401,일,22,41590,경기도,화성시,942172,1908000,3,W,6,4408.5
202401,화,8,41463,경기도,용인시 기흥구,966424,1918787,3,W,1,1243.26
202401,수,1,41590,경기도,화성시,942172,1908000,0,M,4,2943.55
202401,월,19,41171,경기도,안양시 만안구,947900,1934052,1,W,2,414.6
202401,목,11,41194,경기도,부천시 소사구,937850,1941972,7,M,1,17.5
202401,목,14,41463,경기도,용인시 기흥구,966424,1918787,3,M,5,2196.38
202401,월,4,41113,경기도,수원시 권선구,953861,1918083,2,M,5,46.63
202401,목,2,41173,경기도,안양시 동안구,951796,1933620,0,M,6,232.41
202401,화,23,41390,경기도,시흥시,935643,1931618,3,W,1,59.5
202401,목,4,41192,경기도,부천시 원미구,936267,1944735,0,W,3,310.17
202401,금,16,41173,경기도,안양시 동안구,951796,1933620,6,M,5,9.16
202401,화,21,41115,경기도,수원시 팔달구,957104,1919945,1,M,4,1302.19
202401,일,15,41171,경기도,안양시 만안구,947900,1934052,2,M,7,400.02
202401,월,13,41465,경기도,용인시 수지구,962048,1926137,3,M,10,30.46
202401,목,15,41465,경기도,용인시 수지구,962048,1926137,1,M,5,1368.76
202401,화,7,41194,경기도,부천시 소사구,937850,1941972,5,W,6,29.82
202401,수,5,41117,경기도,수원시 영통구,960690,1919671,1,M,4,451.51
202401,토,14,41463,경기도,용인시 기흥구,966424,1918787,0,W,4,9716.11
202401,목,10,41173,경기도,안양시 동안구,951796,1933620,1,W,8,998.89
202401,목,6,41450,경기도,하남시,974018,1947095,1,M,5,1389.05
202401,화,2,41194,경기도,부천시 소사구,937850,1941972,3,W,10,3.5
202401,금,19,41171,경기도,안양시 만안구,947900,1934052,5,W,2,18.06
202401,월,16,41450,경기도,하남시,974018,1947095,5,W,4,2.51
202401,월,8,41113,경기도,수원시 권선구,953861,1918083,7,M,7,982.32
202401,목,21,41461,경기도,용인시 처인구,978070,1911643,2,M,4,12.41
202401,토,6,41173,경기도,안양시 동안구,951796,1933620,2,M,9,16.97
202401,금,5,41390,경기도,시흥시,935643,1931618,6,M,5,6.96
202401,월,2,41115,경기도,수원시 팔달구,957104,1919945,7,W,8,6.82
202401,토,20,41113,경기도,수원시 권선구,953861,1918083,7,M,9,7.01
202401,금,5,41273,경기도,안산시 단원구,925133,1918594,1,W,6,529.12
202401,일,22,41117,경기도,수원시 영통구,960690,1919671,3,W,10,7.74
202401,금,21,41171,경기도,안양시 만안구,947900,1934052,3,M,5,1474.84
202401,화,3,41590,경기도,화성시,942172,1908000,2,W,7,3.64
202401,금,9,41273,경기도,안산시 단원구,925133,1918594,7,W,4,470.91
202401,금,11,41210,경기도,광명시,943809,1938625,4,M,4,3.26
202401,토,1,41194,경기도,부천시 소사구,937850,1941972,3,M,10,10.33
202401,수,13,41273,경기도,안산시 단원구,925133,1918594,0,M,2,1048.65
202401,월,19,41590,경기도,화성시,942172,1908000,0,M,2,3262.56
202401,일,16,41113,경기도,수원시 권선구,953861,1918083,3,M,5,2122.59
202401,토,10,41171,경기도,안양시 만안구,947900,1934052,5,M,2,11.19
202401,목,6,41273,경기도,안산시 단원구,925133,1918594,5,M,2,3.5
202401,화,22,41650,경기도,포천시,978069,1996673,3,W,2,446.96
202401,목,11,41115,경기도,수원시 팔달구,957104,1919945,3,M,7,1700.4
202401,금,5,41590,경기도,화성시,942172,1908000,5,M,2,7
202401,토,15,41194,경기도,부천시 소사구,937850,1941972,0,W,4,2506.28
202401,목,22,41171,경기도,안양시 만안구,947900,1934052,3,M,1,59.5
202401,토,9,41192,경기도,부천시 원미구,936267,1944735,6,M,5,2.96
202401,금,21,41461,경기도,용인시 처인구,978070,1911643,4,W,3,3.02
202401,목,19,41650,경기도,포천시,978069,1996673,1,W,1,3.5
202401,수,23,41271,경기도,안산시 상록구,944176,1924186,1,M,3,64.99
202401,수,5,41171,경기도,안양시 만안구,947900,1934052,5,M,7,150.22
202401,월,17,41461,경기도,용인시 처인구,978070,1911643,5,W,2,3.5
202401,수,4,41461,경기도,용인시 처인구,978070,1911643,2,M,7,21.36
202401,목,12,41450,경기도,하남시,974018,1947095,0,M,10,2.71
202401,월,18,41271,경기도,안산시 상록구,944176,1924186,3,M,10,6.25
202401,일,18,41463,경기도,용인시 기흥구,966424,1918787,1,M,5,2394.19
202401,목,7,41271,경기도,안산시 상록구,944176,1924186,3,W,3,1202.56
202401,일,7,41171,경기도,안양시 만안구,947900,1934052,4,W,5,4.37
202401,목,14,41113,경기도,수원시 권선구,953861,1918083,5,W,4,61.68
202401,화,18,41461,경기도,용인시 처인구,978070,1911643,3,W,5,2253.76
202401,월,11,41196,경기도,부천시 오정구,937564,1947819,5,M,3,5.33
202401,수,13,41465,경기도,용인시 수지구,962048,1926137,1,W,1,273
202401,월,16,41111,경기도,수원시 장안구,955994,1924011,0,W,10,11.09
202401,월,3,41173,경기도,안양시 동안구,951796,1933620,7,W,5,25.31
202401,토,6,41461,경기도,용인시 처인구,978070,1911643,1,M,7,540.98
202401,수,11,41115,경기도,수원시 팔달구,957104,1919945,2,M,9,33.97
202401,토,8,41171,경기도,안양시 만안구,947900,1934052,5,M,9,11.96
202401,금,20,41196,경기도,부천시 오정구,937564,1947819,1,W,4,491.76
202401,수,21,41273,경기도,안산시 단원구,925133,1918594,7,W,2,348.41
202401,수,9,41271,경기도,안산시 상록구,944176,1924186,0,W,2,413.33
202401,토,11,41171,경기도,안양시 만안구,947900,1934052,2,W,5,253.38
202401,일,20,41650,경기도,포천시,978069,1996673,3,M,3,1047.4
202401,수,11,41115,경기도,수원시 팔달구,957104,1919945,1,W,10,3.74
202401,화,11,41390,경기도,시흥시,935643,1931618,7,M,7,908.12
202401,수,22,41173,경기도,안양시 동안구,951796,1933620,3,W,3,2928.03
202401,목,11,41171,경기도,안양시 만안구,947900,1934052,0,W,5,1309.34
202401,목,12,41450,경기도,하남시,974018,1947095,5,M,7,5.7
202401,일,15,41210,경기도,광명시,943809,1938625,2,M,5,284.12
202401,월,16,41117,경기도,수원시 영통구,960690,1919671,0,M,3,4226.2
202401,토,19,41194,경기도,부천시 소사구,937850,1941972,2,M,4,267.27
202401,화,1,41194,경기도,부천시 소사구,937850,1941972,0,M,8,82.37
202401,목,22,41271,경기도,안산시 상록구,944176,1924186,0,W,5,807.5
202401,월,10,41463,경기도,용인시 기흥구,966424,1918787,7,M,1,77.83
202401,화,15,41113,경기도,수원시 권선구,953861,1918083,4,M,3,23.12
202401,토,13,41117,경기도,수원시 영통구,960690,1919671,1,M,9,142.87
202401,월,20,41450,경기도,하남시,974018,1947095,3,M,6,2709.93
202401,금,18,41173,경기도,안양시 동안구,951796,1933620,7,M,6,1031.28
202401,화,16,41465,경기도,용인시 수지구,962048,1926137,7,W,5,1026.85
202401,수,4,41113,경기도,수원시 권선구,953861,1918083,7,W,1,7
202401,토,16,41117,경기도,수원시 영통구,960690,1919671,2,W,2,394.71
202401,목,15,41210,경기도,광명시,943809,1938625,3,W,1,518
202401,토,23,41590,경기도,화성시,942172,1908000,3,M,10,3.12
202401,수,4,41590,경기도,화성시,942172,1908000,7,W,8,67.63
202401,금,13,41111,경기도,수원시 장안구,955994,1924011,1,M,4,1022.78
202401,금,4,41463,경기도,용인시 기흥구,966424,1918787,4,M,4,3.5
202401,일,5,41465,경기도,용인시 수지구,962048,1926137,5,W,3,4.29
202401,월,15,41196,경기도,부천시 오정구,937564,1947819,3,W,5,705.03
202401,일,11,41113,경기도,수원시 권선구,953861,1918083,0,M,3,3423.81
202401,토,12,41117,경기도,수원시 영통구,960690,1919671,7,M,2,762.6
202401,금,22,41115,경기도,수원시 팔달구,957104,1919945,1,W,6,896.09
202401,목,13,41171,경기도,안양시 만안구,947900,1934052,5,M,1,3.5
202401,월,16,41113,경기도,수원시 권선구,953861,1918083,2,M,4,261.31
202401,화,5,41113,경기도,수원시 권선구,953861,1918083,6,W,2,3.5
202401,수,18,41590,경기도,화성시,942172,1908000,2,M,7,221.65
202401,토,23,41450,경기도,하남시,974018,1947095,1,M,4,106.26
202401,토,10,41271,경기도,안산시 상록구,944176,1924186,3,M,7,1628.42
202401,월,18,41194,경기도,부천시 소사구,937850,1941972,3,M,5,1620.87
202401,토,13,41171,경기도,안양시 만안구,947900,1934052,0,M,1,102.43
202401,목,9,41463,경기도,용인시 기흥구,966424,1918787,3,M,9,611.72
202401,화,8,41461,경기도,용인시 처인구,978070,1911643,3,W,7,1763.77
202401,목,19,41461,경기도,용인시 처인구,978070,1911643,0,W,8,453.13
202401,화,5,41650,경기도,포천시,978069,1996673,0,W,9,60.9
202401,일,8,41196,경기도,부천시 오정구,937564,1947819,2,M,2,51.55
202401,토,2,41113,경기도,수원시 권선구,953861,1918083,3,W,8,248.46
202401,일,15,41173,경기도,안양시 동안구,951796,1933620,2,W,4,648.63
202401,목,0,41463,경기도,용인시 기흥구,966424,1918787,0,W,9,28.24
202401,수,5,41192,경기도,부천시 원미구,936267,1944735,7,W,4,113.69
202401,토,8,41463,경기도,용인시 기흥구,966424,1918787,1,M,10,4.01
202401,수,20,41590,경기도,화성시,942172,1908000,0,M,7,10072.75
202401,화,23,41173,경기도,안양시 동안구,951796,1933620,1,W,7,25.17
202401,목,4,41194,경기도,부천시 소사구,937850,1941972,5,M,4,6.92
202401,금,11,41210,경기도,광명시,943809,1938625,7,M,2,247.04
202401,목,16,41115,경기도,수원시 팔달구,957104,1919945,5,M,4,97.41
202401,수,11,41273,경기도,안산시 단원구,925133,1918594,1,W,6,4401.85
202401,목,3,41465,경기도,용인시 수지구,962048,1926137,0,W,9,7.07
202401,화,0,41210,경기도,광명시,943809,1938625,2,M,7,3.39
202401,일,6,41196,경기도,부천시 오정구,937564,1947819,2,W,3,62.44
202401,수,10,41450,경기도,하남시,974018,1947095,2,M,3,623.2
202401,토,15,41171,경기도,안양시 만안구,947900,1934052,0,M,2,495.06
202401,금,0,41210,경기도,광명시,943809,1938625,3,M,8,99.9
202401,수,14,41271,경기도,안산시 상록구,944176,1924186,4,M,5,6.51
202401,수,14,41173,경기도,안양시 동안구,951796,1933620,5,W,8,6.28
202401,목,17,41461,경기도,용인시 처인구,978070,1911643,2,W,2,51.12
202401,수,6,41111,경기도,수원시 장안구,955994,1924011,7,M,9,6.86
202401,토,18,41173,경기도,안양시 동안구,951796,1933620,5,W,5,6.22
202401,금,4,41273,경기도,안산시 단원구,925133,1918594,7,W,7,86.37
202401,토,8,41171,경기도,안양시 만안구,947900,1934052,7,M,2,57.14
202401,토,0,41461,경기도,용인시 처인구,978070,1911643,1,M,6,80.24
202401,금,5,41273,경기도,안산시 단원구,925133,1918594,0,W,9,39.32
202401,금,17,41210,경기도,광명시,943809,1938625,3,M,2,2470.47
202401,금,12,41173,경기도,안양시 동안구,951796,1933620,5,M,8,11.19
202401,화,16,41461,경기도,용인시 처인구,978070,1911643,0,W,6,8704.52
202401,목,10,41113,경기도,수원시 권선구,953861,1918083,2,M,2,73.38
202401,수,11,41463,경기도,용인시 기흥구,966424,1918787,3,W,2,3527.76
202401,일,22,41113,경기도,수원시 권선구,953861,1918083,3,M,6,1673.58
202401,토,4,41196,경기도,부천시 오정구,937564,1947819,7,M,8,3.85
202401,화,13,41117,경기도,수원시 영통구,960690,1919671,7,M,9,56.31
202401,일,11,41113,경기도,수원시 권선구,953861,1918083,7,M,3,503.66
202401,토,22,41113,경기도,수원시 권선구,953861,1918083,0,M,2,586.49
202401,월,22,41196,경기도,부천시 오정구,937564,1947819,3,M,8,164.48
202401,화,18,41111,경기도,수원시 장안구,955994,1924011,0,W,8,404.39
202401,일,22,41450,경기도,하남시,974018,1947095,1,M,9,6.77
202401,수,13,41173,경기도,안양시 동안구,951796,1933620,2,W,1,3.5
202401,일,11,41115,경기도,수원시 팔달구,957104,1919945,0,W,9,127.28
202401,토,6,41590,경기도,화성시,942172,1908000,2,M,2,35.22
202401,금,22,41650,경기도,포천시,978069,1996673,7,W,2,6.95
202401,수,11,41271,경기도,안산시 상록구,944176,1924186,7,M,6,604.34
202401,토,4,41196,경기도,부천시 오정구,937564,1947819,7,M,6,47.98
202401,수,9,41210,경기도,광명시,943809,1938625,0,W,5,3416.88
202401,수,7,41173,경기도,안양시 동안구,951796,1933620,2,W,10,6.99
202401,목,10,41273,경기도,안산시 단원구,925133,1918594,3,W,8,818.35
202401,수,12,41210,경기도,광명시,943809,1938625,1,W,3,979.2
202401,일,6,41111,경기도,수원시 장안구,955994,1924011,2,W,7,43.81
202401,일,17,41210,경기도,광명시,943809,1938625,0,W,6,3527.56
202401,화,16,41196,경기도,부천시 오정구,937564,1947819,0,W,6,2234.81
202401,일,8,41111,경기도,수원시 장안구,955994,1924011,1,W,1,24.5
202401,목,1,41463,경기도,용인시 기흥구,966424,1918787,7,W,4,69.22
202401,화,8,41115,경기도,수원시 팔달구,957104,1919945,3,M,10,4.1
202401,월,11,41650,경기도,포천시,978069,1996673,7,M,3,172.16
202401,수,11,41590,경기도,화성시,942172,1908000,2,M,2,77.92
202401,목,8,41590,경기도,화성시,942172,1908000,7,M,10,7.77
202401,화,22,41273,경기도,안산시 단원구,925133,1918594,3,W,3,2664.36
202401,일,15,41461,경기도,용인시 처인구,978070,1911643,7,W,3,334.75
202401,화,9,41463,경기도,용인시 기흥구,966424,1918787,3,M,1,519.76
202401,화,5,41173,경기도,안양시 동안구,951796,1933620,1,W,7,545.96
202401,토,17,41113,경기도,수원시 권선구,953861,1918083,3,W,7,2143.11
202401,수,13,41194,경기도,부천시 소사구,937850,1941972,7,W,2,188.65
202401,화,13,41194,경기도,부천시 소사구,937850,1941972,1,W,8,746.27
202401,월,21,41115,경기도,수원시 팔달구,957104,1919945,2,M,4,224.78
202401,화,5,41192,경기도,부천시 원미구,936267,1944735,2,M,2,63.79
202401,화,23,41273,경기도,안산시 단원구,925133,1918594,1,M,4,122.85
202401,일,14,41171,경기도,안양시 만안구,947900,1934052,5,W,9,7
202401,수,20,41171,경기도,안양시 만안구,947900,1934052,0,M,8,331.01
202401,수,3,41113,경기도,수원시 권선구,953861,1918083,0,M,2,90.07
202401,금,15,41650,경기도,포천시,978069,1996673,0,M,5,4858.47
202401,토,12,41590,경기도,화성시,942172,1908000,2,M,7,304.39
202401,토,13,41463,경기도,용인시 기흥구,966424,1918787,4,W,3,2.84
202401,월,22,41192,경기도,부천시 원미구,936267,1944735,1,W,7,560.09
202401,일,14,41650,경기도,포천시,978069,1996673,5,W,7,2.75
202401,화,15,41117,경기도,수원시 영통구,960690,1919671,5,W,4,26.32
202401,일,22,41210,경기도,광명시,943809,1938625,3,W,6,1441.94
202401,일,11,41194,경기도,부천시 소사구,937850,1941972,1,M,1,38.5
202401,월,16,41115,경기도,수원시 팔달구,957104,1919945,3,M,6,2197.53
202401,금,23,41390,경기도,시흥시,935643,1931618,3,M,10,3.88
202401,토,1,41113,경기도,수원시 권선구,953861,1918083,4,M,3,2.69
202401,수,10,41271,경기도,안산시 상록구,944176,1924186,7,W,7,460.02
202401,월,18,41194,경기도,부천시 소사구,937850,1941972,2,M,7,649.67
202401,월,1,41194,경기도,부천시 소사구,937850,1941972,1,M,5,102.05
202401,화,7,41111,경기도,수원시 장안구,955994,1924011,3,M,4,1237.31
202401,토,11,41117,경기도,수원시 영통구,960690,1919671,5,W,6,44.02
202401,토,19,41650,경기도,포천시,978069,1996673,1,W,6,847.71
202401,화,20,41463,경기도,용인시 기흥구,966424,1918787,0,M,1,129.5
202401,월,7,41192,경기도,부천시 원미구,936267,1944735,1,M,4,2824.72
202401,화,9,41192,경기도,부천시 원미구,936267,1944735,6,W,2,3.49
202401,금,11,41271,경기도,안산시 상록구,944176,1924186,7,W,1,14
202401,수,22,41590,경기도,화성시,942172,1908000,3,W,10,18.2
202401,월,16,41271,경기도,안산시 상록구,944176,1924186,0,W,9,201.49
